image,caption
data/images/119534510_d52b3781a3.jpg,A man in a brown shirt sitting on a dock and reading .
data/images/119534510_d52b3781a3.jpg,"A man is sitting next to the water , reading ."
data/images/119534510_d52b3781a3.jpg,A man reading a book on the dock near a post .
data/images/119534510_d52b3781a3.jpg,A person in a brown jacket is sitting on a pier by the water reading .
data/images/119534510_d52b3781a3.jpg,Person sitting on concrete landing next to body of water
data/images/1197800988_7fb0ca4888.jpg,a person sits at a table behind a tree .
data/images/1197800988_7fb0ca4888.jpg,A person wearing a purple jacket stands behind a tall tree .
data/images/1197800988_7fb0ca4888.jpg,A woman in a purple jacket is eating a snack at a table behind the tree .
data/images/1197800988_7fb0ca4888.jpg,A woman sits at a picnic table eating with luggage .
data/images/1197800988_7fb0ca4888.jpg,People eat under green trees .
data/images/1198194316_543cc7b945.jpg,a couple walking along on a sidewalk
data/images/1198194316_543cc7b945.jpg,A man and a woman walk outside .
data/images/1198194316_543cc7b945.jpg,A man and woman standing in front of a refreshment stand
data/images/1198194316_543cc7b945.jpg,A man in a black shirt and jeans walks beside a woman in black pants and a flowery shirt in front of a refreshment stand with others walking nearby .
data/images/1198194316_543cc7b945.jpg,A woman with a floral shirt and purse and a man with a black shirt are walking while another man walks behind them .
data/images/1204996216_71d7519d9a.jpg,A boy lays on a picnic table bench .
data/images/1204996216_71d7519d9a.jpg,A child is laying down on a wooden bench .
data/images/1204996216_71d7519d9a.jpg,A child is on a bench with arms stretched out .
data/images/1204996216_71d7519d9a.jpg,A little boy in a red shirt sitting on a wooden picnic table bench .
data/images/1204996216_71d7519d9a.jpg,A little boy lies down on a picnic table bench .
data/images/1206506157_c7956accd5.jpg,Dogs fight in grass over toy .
data/images/1206506157_c7956accd5.jpg,"On grass , two brown dogs tussle for orange toy ."
data/images/1206506157_c7956accd5.jpg,Two dogs are playing rough in a green field of grass .
data/images/1206506157_c7956accd5.jpg,Two dogs play with an orange toy in tall grass .
data/images/1206506157_c7956accd5.jpg,Two large brown dogs are playing in the grass .
data/images/1207159468_425b902bfb.jpg,A boy and a person suspended above a dome structure .
data/images/1207159468_425b902bfb.jpg,A boy in a blue shirt is posing in front of an igloo type building with a person dangling from a rope above the building .
data/images/1207159468_425b902bfb.jpg,A boy poses for a picture and in the background a man is hanging by a rope .
data/images/1207159468_425b902bfb.jpg,A boy stands near a structure outside .
data/images/1207159468_425b902bfb.jpg,a young man wearing a blue shirt with a strange white building in the background
data/images/1211015912_9f3ee3a995.jpg,A girl in a brown dress surrounded by children closes her eyes .
data/images/1211015912_9f3ee3a995.jpg,A girl in a yellow dress with the sun shining on her face
data/images/1211015912_9f3ee3a995.jpg,a girl in yellow dress is standing with her eyes closed in a busy park .
data/images/1211015912_9f3ee3a995.jpg,A young girl in a white dress
data/images/1211015912_9f3ee3a995.jpg,Children at a park .
data/images/1213336750_2269b51397.jpg,A man in a black jacket is taking a photo of a man in a red jacket .
data/images/1213336750_2269b51397.jpg,A man in a black outfit is taking a photograph of a man in a red jacket .
data/images/1213336750_2269b51397.jpg,A man takes a picture of another man in an open area just off of a busy street .
data/images/1213336750_2269b51397.jpg,A young man taking a picture of another young man outdoors
data/images/1213336750_2269b51397.jpg,Young man takes picture of another young man in front of church .
data/images/1215334959_b1970965f7.jpg,A family sits on a bench near a beach .
data/images/1215334959_b1970965f7.jpg,A family sits on a bench overlooking the beach .
data/images/1215334959_b1970965f7.jpg,"A man , woman , girl , and boy sit on a concrete bench by a beach ."
data/images/1215334959_b1970965f7.jpg,Family sitting on a bench near the beach .
data/images/1215334959_b1970965f7.jpg,Taking a break while vacationing at the beach
data/images/121800200_bef08fae5f.jpg,A group of climbers begin up a sheer rock face .
data/images/121800200_bef08fae5f.jpg,A group of rock climbers climb a rock wall in a forest .
data/images/121800200_bef08fae5f.jpg,Many people are climbing the mountain surrounded by pretty green trees .
data/images/121800200_bef08fae5f.jpg,People at a distance trying to climb a cliff .
data/images/121800200_bef08fae5f.jpg,"The flat side of a large , rocky mountain ."
data/images/121971540_0a986ee176.jpg,two men cleaning the outside windows of a yacht
data/images/121971540_0a986ee176.jpg,Two men climb the side of a boat .
data/images/121971540_0a986ee176.jpg,Two men on the side of a barge
data/images/121971540_0a986ee176.jpg,Two people outside cleaning windows while on a ledge of a boat .
data/images/121971540_0a986ee176.jpg,Two people stand on the side of a large white and red boat .
data/images/1220401002_3f44b1f3f7.jpg,Two children are laughing in the grass .
data/images/1220401002_3f44b1f3f7.jpg,Two girls laughing outside in a yard .
data/images/1220401002_3f44b1f3f7.jpg,Two girls standing on grass face each other .
data/images/1220401002_3f44b1f3f7.jpg,Two young girls are playing and laughing in a green grassy yard .
data/images/1220401002_3f44b1f3f7.jpg,Two young girls playing together .
data/images/1222322358_225067636e.jpg,A boy in a red and white shirt is on a swing .
data/images/1222322358_225067636e.jpg,A child looking back on a fast moving swing .
data/images/1222322358_225067636e.jpg,A litlle boy playing on a swing
data/images/1222322358_225067636e.jpg,A young boy in orange and white swings in a playground at a park .
data/images/1222322358_225067636e.jpg,A young boy plays on a swing .
data/images/1224851143_33bcdd299c.jpg,A boy eats with a spoon .
data/images/1224851143_33bcdd299c.jpg,A little boy holds a spoon up to his mouth .
data/images/1224851143_33bcdd299c.jpg,A little boy is eating his food off of a spoon while sitting on a patio .
data/images/1224851143_33bcdd299c.jpg,A small child dressed in green is eating with a spoon .
data/images/1224851143_33bcdd299c.jpg,A young child holds a spoon to its mouth while sitting in a chair .
data/images/1225443522_1633e7121f.jpg,A girl walking alone at night on a street .
data/images/1225443522_1633e7121f.jpg,A woman in a blue coat and blue heels walks down a city sidewalk at night .
data/images/1225443522_1633e7121f.jpg,A woman walking down a brick sidewalk .
data/images/1225443522_1633e7121f.jpg,A woman walks down a brick sidewalk at night .
data/images/1225443522_1633e7121f.jpg,A woman walks down a city sidewalk at night .
data/images/1227655020_b11a1bb112.jpg,A black dog and a brown dog playing in tall weeds .
data/images/1227655020_b11a1bb112.jpg,A brown dog and a black dog are standing against each other in some grass
data/images/1227655020_b11a1bb112.jpg,Two dogs are playing outside in a field .
data/images/1227655020_b11a1bb112.jpg,Two dogs play in tall grass .
data/images/1227655020_b11a1bb112.jpg,Two dogs wrestle together in the long grass .
data/images/1229756013_94663527d7.jpg,A brown dog jumping in the air on a brown plain .
data/images/1229756013_94663527d7.jpg,A brown dog jumping into the air to catch a ball .
data/images/1229756013_94663527d7.jpg,A brown dog leaping to catch a ball .
data/images/1229756013_94663527d7.jpg,A coppery dog leaps to catch a ball .
data/images/1229756013_94663527d7.jpg,A dog leaps into the air in a grassy field surrounded by trees .
data/images/1231229740_8dcbf80bfb.jpg,A child in gray clothes is sleeping on a red cushion .
data/images/1231229740_8dcbf80bfb.jpg,A little boy has fallen asleep on a miniature sofa and a pacifier in his mouth .
data/images/1231229740_8dcbf80bfb.jpg,A sleeping child sucking on a pacifier .
data/images/1231229740_8dcbf80bfb.jpg,A toddler wearing a pacifier is sleeping on a red blanket with a teddy bear at his side .
data/images/1231229740_8dcbf80bfb.jpg,a young baby sucking a Binky asleep in a chair .
data/images/1232148178_4f45cc3284.jpg,A baby girl playing at a park .
data/images/1232148178_4f45cc3284.jpg,A closeup of a child on a playground with adult supervision .
data/images/1232148178_4f45cc3284.jpg,A young boy poses for a picture in front of a playground .
data/images/1232148178_4f45cc3284.jpg,A young girl is smiling in front of the camera at a park .
data/images/1232148178_4f45cc3284.jpg,There is a little blond hair girl with a green sweatshirt and a red shirt playing on a playground .
data/images/1234293791_6566284bcd.jpg,A girl in a helmet rides a horse .
data/images/1234293791_6566284bcd.jpg,A girl rides a horse .
data/images/1234293791_6566284bcd.jpg,A young girl wearing a helmet and riding a brown horse .
data/images/1234293791_6566284bcd.jpg,Girl with black helmet riding brown dappled horse
data/images/1234293791_6566284bcd.jpg,The little girl is riding in a brown horse .
data/images/1234817607_924893f6e1.jpg,a Korean man sells soda .
data/images/1234817607_924893f6e1.jpg,A man is sitting at an outside bar near many soda and beer cans .
data/images/1234817607_924893f6e1.jpg,A man wearing glasses with aluminum cans lined up in front of him .
data/images/1234817607_924893f6e1.jpg,An elderly man is smiling while sitting in front of a row of soda cans .
data/images/1234817607_924893f6e1.jpg,Vendor selling drinks in a stall .
data/images/1235580648_7eebaed9bc.jpg,The hatted males pose for a picture .
data/images/1235580648_7eebaed9bc.jpg,"The two men are wearing tall hats , one hat is a red print and the other is gold colored ."
data/images/1235580648_7eebaed9bc.jpg,Two men in tall hats frown at the camera
data/images/1235580648_7eebaed9bc.jpg,Two men wear silly stove pipe hats and wear makeup .
data/images/1235580648_7eebaed9bc.jpg,Two people wearing hats sit and look at the camera .
data/images/1235681222_819231767a.jpg,A person in a blue shirt sits behind two people sitting on a wood bench .
data/images/1235681222_819231767a.jpg,People sit on benches .
data/images/1235681222_819231767a.jpg,People sitting on benches in a public area .
data/images/1235681222_819231767a.jpg,Three people sit on wood benches set on white and orange tile .
data/images/1235681222_819231767a.jpg,Three people sit waiting in a lobby .
data/images/1235685934_be89b231fb.jpg,A man in sunglasses on an overpass .
data/images/1235685934_be89b231fb.jpg,A man looking at the camera with another man wearing a mask .
data/images/1235685934_be89b231fb.jpg,A man wearing sunglasses is standing next to a person who is wearing a hat and breathing mask .
data/images/1235685934_be89b231fb.jpg,The man is wearing a white shirt and sunglasses .
data/images/1235685934_be89b231fb.jpg,"There are two men with sunglasses , one of which is wearing a hat and a backpack ."
data/images/1236951314_0308dc4138.jpg,A boy in a wetsuit jumps into a pool with a bald man .
data/images/1236951314_0308dc4138.jpg,A boy with goggles jumping into a pool containing a man .
data/images/1236951314_0308dc4138.jpg,A child is jumping into a pool while a man is watching the child
data/images/1236951314_0308dc4138.jpg,A swimming person is watching a child jump into a pool with blue water .
data/images/1236951314_0308dc4138.jpg,A young boy jumps in a swimming pool towards a bald man in the water .
data/images/1236964638_1808784a3c.jpg,A boy flips off a diving board into a pool .
data/images/1236964638_1808784a3c.jpg,A boy is diving off a diving board into a swimming pool .
data/images/1236964638_1808784a3c.jpg,A child is diving into a pool .
data/images/1236964638_1808784a3c.jpg,A child jumping into a swimming pool from the diving board .
data/images/1236964638_1808784a3c.jpg,"Child flips off pool diving board , man and another tumbling child at poolside ."
data/images/1237985362_dbafc59280.jpg,A lady holds a little girl who is trying to catch bubbles .
data/images/1237985362_dbafc59280.jpg,A woman is holding a little girl who is trying to catch bubbles .
data/images/1237985362_dbafc59280.jpg,A woman with holding a young girl playing with bubbles at a picnic .
